date,open,high,low,close,volume
2023-01-02,71.05000305175781,71.05000305175781,71.05000305175781,71.05000305175781,0
2023-01-03,71.05000305175781,71.05000305175781,71.05000305175781,71.05000305175781,0
2023-01-04,71.05000305175781,71.05000305175781,71.05000305175781,71.05000305175781,0
2023-01-05,71.05000305175781,71.05000305175781,71.05000305175781,71.05000305175781,0
2023-01-09,71.05000305175781,71.05000305175781,71.05000305175781,71.05000305175781,0
2023-01-10,71.05000305175781,71.05000305175781,71.05000305175781,71.05000305175781,0
2023-01-11,71.05000305175781,71.05000305175781,71.05000305175781,71.05000305175781,0
2023-01-12,71.05000305175781,71.05000305175781,71.05000305175781,71.05000305175781,0
2023-01-15,71.05000305175781,71.05000305175781,71.05000305175781,71.05000305175781,0
2023-01-16,71.05000305175781,71.05000305175781,71.05000305175781,71.05000305175781,0
2023-01-17,71.05000305175781,71.05000305175781,71.05000305175781,71.05000305175781,0
2023-01-18,71.05000305175781,71.05000305175781,71.05000305175781,71.05000305175781,0
2023-01-19,71.05000305175781,71.05000305175781,71.05000305175781,71.05000305175781,0
2023-01-22,71.05000305175781,71.05000305175781,71.05000305175781,71.05000305175781,0
2023-01-23,71.05000305175781,71.05000305175781,71.05000305175781,71.05000305175781,0
2023-01-24,71.05000305175781,71.05000305175781,71.05000305175781,71.05000305175781,0
2023-01-25,71.05000305175781,71.05000305175781,71.05000305175781,71.05000305175781,0
2023-01-29,71.05000305175781,71.05000305175781,71.05000305175781,71.05000305175781,0
2023-01-30,71.05000305175781,71.05000305175781,71.05000305175781,71.05000305175781,0
2023-01-31,71.05000305175781,71.05000305175781,71.05000305175781,71.05000305175781,0
2023-02-01,71.05000305175781,71.05000305175781,71.05000305175781,71.05000305175781,0
2023-02-02,71.05000305175781,71.05000305175781,71.05000305175781,71.05000305175781,0
2023-02-05,71.05000305175781,71.05000305175781,71.05000305175781,71.05000305175781,0
2023-02-06,71.05000305175781,71.05000305175781,71.05000305175781,71.05000305175781,0
2023-02-07,71.05000305175781,71.05000305175781,71.05000305175781,71.05000305175781,0
2023-02-08,71.05000305175781,71.05000305175781,71.05000305175781,71.05000305175781,0
2023-02-09,71.05000305175781,71.05000305175781,71.05000305175781,71.05000305175781,0
2023-02-12,71.05000305175781,71.05000305175781,71.05000305175781,71.05000305175781,0
2023-02-13,71.05000305175781,71.05000305175781,71.05000305175781,71.05000305175781,0
2023-02-14,71.05000305175781,71.05000305175781,71.05000305175781,71.05000305175781,0
2023-02-15,71.05000305175781,71.05000305175781,71.05000305175781,71.05000305175781,0
2023-02-16,71.05000305175781,71.05000305175781,71.05000305175781,71.05000305175781,0
2023-02-19,71.05000305175781,71.05000305175781,71.05000305175781,71.05000305175781,0
2023-02-20,71.05000305175781,71.05000305175781,71.05000305175781,71.05000305175781,0
2023-02-21,71.05000305175781,71.05000305175781,71.05000305175781,71.05000305175781,0
2023-02-22,71.05000305175781,71.05000305175781,71.05000305175781,71.05000305175781,0
2023-02-23,71.05000305175781,71.05000305175781,71.05000305175781,71.05000305175781,0
2023-02-26,71.05000305175781,71.05000305175781,71.05000305175781,71.05000305175781,0
2023-02-27,71.05000305175781,71.05000305175781,71.05000305175781,71.05000305175781,0
2023-02-28,71.05000305175781,71.05000305175781,71.05000305175781,71.05000305175781,0
2023-03-01,71.05000305175781,71.05000305175781,71.05000305175781,71.05000305175781,0
2023-03-02,71.05000305175781,71.05000305175781,71.05000305175781,71.05000305175781,0
2023-03-05,71.05000305175781,71.05000305175781,71.05000305175781,71.05000305175781,0
2023-03-06,71.05000305175781,71.05000305175781,71.05000305175781,71.05000305175781,0
2023-03-07,71.05000305175781,71.05000305175781,71.05000305175781,71.05000305175781,0
2023-03-08,71.05000305175781,71.05000305175781,71.05000305175781,71.05000305175781,0
2023-03-09,71.05000305175781,71.05000305175781,71.05000305175781,71.05000305175781,0
2023-03-12,71.05000305175781,71.05000305175781,71.05000305175781,71.05000305175781,0
2023-03-13,71.05000305175781,71.05000305175781,71.05000305175781,71.05000305175781,0
2023-03-14,71.05000305175781,71.05000305175781,71.05000305175781,71.05000305175781,0
2023-03-15,71.05000305175781,71.05000305175781,71.05000305175781,71.05000305175781,0
2023-03-16,71.05000305175781,71.05000305175781,71.05000305175781,71.05000305175781,0
2023-03-19,71.05000305175781,71.05000305175781,71.05000305175781,71.05000305175781,0
2023-03-20,71.05000305175781,71.05000305175781,71.05000305175781,71.05000305175781,0
2023-03-21,71.05000305175781,71.05000305175781,71.05000305175781,71.05000305175781,0
2023-03-22,71.05000305175781,71.05000305175781,71.05000305175781,71.05000305175781,0
2023-03-23,71.05000305175781,71.05000305175781,71.05000305175781,71.05000305175781,0
2023-03-26,71.05000305175781,71.05000305175781,71.05000305175781,71.05000305175781,0
2023-03-27,71.05000305175781,71.05000305175781,71.05000305175781,71.05000305175781,0
2023-03-28,71.05000305175781,71.05000305175781,71.05000305175781,71.05000305175781,0
2023-03-29,71.05000305175781,71.05000305175781,71.05000305175781,71.05000305175781,0
2023-03-30,71.05000305175781,71.05000305175781,71.05000305175781,71.05000305175781,0
2023-04-02,71.05000305175781,71.05000305175781,71.05000305175781,71.05000305175781,0
2023-04-03,71.05000305175781,71.05000305175781,71.05000305175781,71.05000305175781,0
2023-04-04,71.05000305175781,71.05000305175781,71.05000305175781,71.05000305175781,0
2023-04-05,71.05000305175781,71.05000305175781,71.05000305175781,71.05000305175781,0
2023-04-06,71.05000305175781,71.05000305175781,71.05000305175781,71.05000305175781,0
2023-04-09,71.05000305175781,71.05000305175781,71.05000305175781,71.05000305175781,0
2023-04-10,71.05000305175781,71.05000305175781,71.05000305175781,71.05000305175781,0
2023-04-11,71.05000305175781,71.05000305175781,71.05000305175781,71.05000305175781,0
2023-04-12,71.05000305175781,71.05000305175781,71.05000305175781,71.05000305175781,0
2023-04-13,71.05000305175781,71.05000305175781,71.05000305175781,71.05000305175781,0
2023-04-18,71.05000305175781,71.05000305175781,71.05000305175781,71.05000305175781,0
2023-04-19,71.05000305175781,71.05000305175781,71.05000305175781,71.05000305175781,0
2023-04-26,71.05000305175781,71.05000305175781,71.05000305175781,71.05000305175781,0
2023-04-27,71.05000305175781,71.05000305175781,71.05000305175781,71.05000305175781,0
2023-04-30,71.05000305175781,71.05000305175781,71.05000305175781,71.05000305175781,0
2023-05-01,71.05000305175781,71.05000305175781,71.05000305175781,71.05000305175781,0
2023-05-02,71.05000305175781,71.05000305175781,71.05000305175781,71.05000305175781,0
2023-05-03,71.05000305175781,71.05000305175781,71.05000305175781,71.05000305175781,0
2023-05-07,71.05000305175781,71.05000305175781,71.05000305175781,71.05000305175781,0
2023-05-08,71.05000305175781,71.05000305175781,71.05000305175781,71.05000305175781,0
2023-05-09,71.05000305175781,71.05000305175781,71.05000305175781,71.05000305175781,0
2023-05-10,71.05000305175781,71.05000305175781,71.05000305175781,71.05000305175781,0
2023-05-11,71.05000305175781,71.05000305175781,71.05000305175781,71.05000305175781,0
2023-05-14,71.05000305175781,71.05000305175781,71.05000305175781,71.05000305175781,0
2023-05-15,71.05000305175781,71.05000305175781,71.05000305175781,71.05000305175781,0
2023-05-16,71.05000305175781,71.05000305175781,71.05000305175781,71.05000305175781,0
2023-05-17,71.05000305175781,71.05000305175781,71.05000305175781,71.05000305175781,0
2023-05-18,71.05000305175781,71.05000305175781,71.05000305175781,71.05000305175781,0
2023-05-21,71.05000305175781,71.05000305175781,71.05000305175781,71.05000305175781,0
2023-05-22,71.05000305175781,71.05000305175781,71.05000305175781,71.05000305175781,0
2023-05-23,71.05000305175781,71.05000305175781,71.05000305175781,71.05000305175781,0
2023-05-24,71.05000305175781,71.05000305175781,71.05000305175781,71.05000305175781,0
2023-05-25,71.05000305175781,71.05000305175781,71.05000305175781,71.05000305175781,0
2023-05-28,71.05000305175781,71.05000305175781,71.05000305175781,71.05000305175781,0
2023-05-29,71.05000305175781,71.05000305175781,71.05000305175781,71.05000305175781,0
2023-05-30,71.05000305175781,71.05000305175781,71.05000305175781,71.05000305175781,0
2023-05-31,71.05000305175781,71.05000305175781,71.05000305175781,71.05000305175781,0
2023-06-01,71.05000305175781,71.05000305175781,71.05000305175781,71.05000305175781,0
2023-06-04,71.05000305175781,71.05000305175781,71.05000305175781,71.05000305175781,0
2023-06-05,71.05000305175781,71.05000305175781,71.05000305175781,71.05000305175781,0
2023-06-06,71.05000305175781,71.05000305175781,71.05000305175781,71.05000305175781,0
2023-06-07,71.05000305175781,71.05000305175781,71.05000305175781,71.05000305175781,0
2023-06-08,71.05000305175781,71.05000305175781,71.05000305175781,71.05000305175781,0
2023-06-11,71.05000305175781,71.05000305175781,71.05000305175781,71.05000305175781,0
2023-06-12,71.05000305175781,71.05000305175781,71.05000305175781,71.05000305175781,0
2023-06-13,71.05000305175781,71.05000305175781,71.05000305175781,71.05000305175781,0
2023-06-14,71.05000305175781,71.05000305175781,71.05000305175781,71.05000305175781,0
2023-06-15,71.05000305175781,71.05000305175781,71.05000305175781,71.05000305175781,0
2023-06-18,71.05000305175781,71.05000305175781,71.05000305175781,71.05000305175781,0
2023-06-19,71.05000305175781,71.05000305175781,71.05000305175781,71.05000305175781,0
2023-06-20,71.05000305175781,71.05000305175781,71.05000305175781,71.05000305175781,0
2023-06-21,71.05000305175781,71.05000305175781,71.05000305175781,71.05000305175781,0
2023-06-22,71.05000305175781,71.05000305175781,71.05000305175781,71.05000305175781,0
2023-06-25,71.05000305175781,71.05000305175781,71.05000305175781,71.05000305175781,0
2023-06-26,71.05000305175781,71.05000305175781,71.05000305175781,71.05000305175781,0
2023-07-04,71.05000305175781,71.05000305175781,71.05000305175781,71.05000305175781,0
2023-07-05,71.05000305175781,71.05000305175781,71.05000305175781,71.05000305175781,0
2023-07-06,71.05000305175781,71.05000305175781,71.05000305175781,71.05000305175781,0
2023-07-09,71.05000305175781,71.05000305175781,71.05000305175781,71.05000305175781,0
2023-07-10,71.05000305175781,71.05000305175781,71.05000305175781,71.05000305175781,0
2023-07-11,71.05000305175781,71.05000305175781,71.05000305175781,71.05000305175781,0
2023-07-12,71.05000305175781,71.05000305175781,71.05000305175781,71.05000305175781,0
2023-07-13,71.05000305175781,71.05000305175781,71.05000305175781,71.05000305175781,0
2023-07-16,71.05000305175781,71.05000305175781,71.05000305175781,71.05000305175781,0
2023-07-17,71.05000305175781,71.05000305175781,71.05000305175781,71.05000305175781,0
2023-07-18,71.05000305175781,71.05000305175781,71.05000305175781,71.05000305175781,0
2023-07-19,71.05000305175781,71.05000305175781,71.05000305175781,71.05000305175781,0
2023-07-24,71.05000305175781,71.05000305175781,71.05000305175781,71.05000305175781,0
2023-07-25,71.05000305175781,71.05000305175781,71.05000305175781,71.05000305175781,0
2023-07-26,71.05000305175781,71.05000305175781,71.05000305175781,71.05000305175781,0
2023-07-27,71.05000305175781,71.05000305175781,71.05000305175781,71.05000305175781,0
2023-07-30,71.05000305175781,71.05000305175781,71.05000305175781,71.05000305175781,0
2023-07-31,71.05000305175781,71.05000305175781,71.05000305175781,71.05000305175781,0
2023-08-01,71.05000305175781,71.05000305175781,71.05000305175781,71.05000305175781,0
2023-08-02,71.05000305175781,71.05000305175781,71.05000305175781,71.05000305175781,0
2023-08-03,71.05000305175781,71.05000305175781,71.05000305175781,71.05000305175781,0
2023-08-06,71.05000305175781,71.05000305175781,71.05000305175781,71.05000305175781,0
2023-08-07,71.05000305175781,71.05000305175781,71.05000305175781,71.05000305175781,0
2023-08-08,71.05000305175781,71.05000305175781,71.05000305175781,71.05000305175781,0
2023-08-09,71.05000305175781,71.05000305175781,71.05000305175781,71.05000305175781,0
2023-08-10,71.05000305175781,71.05000305175781,71.05000305175781,71.05000305175781,0
2023-08-13,71.05000305175781,71.05000305175781,71.05000305175781,71.05000305175781,0
2023-08-14,71.05000305175781,71.05000305175781,71.05000305175781,71.05000305175781,0
2023-08-15,71.05000305175781,71.05000305175781,71.05000305175781,71.05000305175781,0
2023-08-16,71.05000305175781,71.05000305175781,71.05000305175781,71.05000305175781,0
2023-08-17,71.05000305175781,71.05000305175781,71.05000305175781,71.05000305175781,0
2023-08-20,71.05000305175781,71.05000305175781,71.05000305175781,71.05000305175781,0
2023-08-21,71.05000305175781,71.05000305175781,71.05000305175781,71.05000305175781,0
2023-08-22,71.05000305175781,71.05000305175781,71.05000305175781,71.05000305175781,0
2023-08-23,71.05000305175781,71.05000305175781,71.05000305175781,71.05000305175781,0
2023-08-24,71.05000305175781,71.05000305175781,71.05000305175781,71.05000305175781,0
2023-08-27,71.05000305175781,71.05000305175781,71.05000305175781,71.05000305175781,0
2023-08-28,71.05000305175781,71.05000305175781,71.05000305175781,71.05000305175781,0
2023-08-29,71.05000305175781,71.05000305175781,71.05000305175781,71.05000305175781,0
2023-08-30,71.05000305175781,71.05000305175781,71.05000305175781,71.05000305175781,0
2023-08-31,71.05000305175781,71.05000305175781,71.05000305175781,71.05000305175781,0
2023-09-03,71.05000305175781,71.05000305175781,71.05000305175781,71.05000305175781,0
2023-09-04,71.05000305175781,71.05000305175781,71.05000305175781,71.05000305175781,0
2023-09-05,71.05000305175781,71.05000305175781,71.05000305175781,71.05000305175781,0
2023-09-06,71.05000305175781,71.05000305175781,71.05000305175781,71.05000305175781,0
2023-09-07,71.05000305175781,71.05000305175781,71.05000305175781,71.05000305175781,0
2023-09-10,71.05000305175781,71.05000305175781,71.05000305175781,71.05000305175781,0
2023-09-11,71.05000305175781,71.05000305175781,71.05000305175781,71.05000305175781,0
2023-09-12,71.05000305175781,71.05000305175781,71.05000305175781,71.05000305175781,0
2023-09-13,71.05000305175781,71.05000305175781,71.05000305175781,71.05000305175781,0
2023-09-14,71.05000305175781,71.05000305175781,71.05000305175781,71.05000305175781,0
2023-09-17,71.05000305175781,71.05000305175781,71.05000305175781,71.05000305175781,0
2023-09-18,71.05000305175781,71.05000305175781,71.05000305175781,71.05000305175781,0
2023-09-19,71.05000305175781,71.05000305175781,71.05000305175781,71.05000305175781,0
2023-09-20,71.05000305175781,71.05000305175781,71.05000305175781,71.05000305175781,0
2023-09-21,71.05000305175781,71.05000305175781,71.05000305175781,71.05000305175781,0
2023-09-24,71.05000305175781,71.05000305175781,71.05000305175781,71.05000305175781,0
2023-09-25,71.05000305175781,71.05000305175781,71.05000305175781,71.05000305175781,0
2023-09-26,71.05000305175781,71.05000305175781,71.05000305175781,71.05000305175781,0
2023-09-27,71.05000305175781,71.05000305175781,71.05000305175781,71.05000305175781,0
2023-10-01,71.05000305175781,71.05000305175781,71.05000305175781,71.05000305175781,0
2023-10-02,71.05000305175781,71.05000305175781,71.05000305175781,71.05000305175781,0
2023-10-03,71.05000305175781,71.05000305175781,71.05000305175781,71.05000305175781,0
2023-10-04,71.05000305175781,71.05000305175781,71.05000305175781,71.05000305175781,0
2023-10-08,71.05000305175781,71.05000305175781,71.05000305175781,71.05000305175781,0
2023-10-09,71.05000305175781,71.05000305175781,71.05000305175781,71.05000305175781,0
2023-10-10,71.05000305175781,71.05000305175781,71.05000305175781,71.05000305175781,0
2023-10-11,71.05000305175781,71.05000305175781,71.05000305175781,71.05000305175781,0
2023-10-12,71.05000305175781,71.05000305175781,71.05000305175781,71.05000305175781,0
2023-10-15,71.05000305175781,71.05000305175781,71.05000305175781,71.05000305175781,0
2023-10-16,71.05000305175781,71.05000305175781,71.05000305175781,71.05000305175781,0
2023-10-17,71.05000305175781,71.05000305175781,71.05000305175781,71.05000305175781,0
2023-10-18,71.05000305175781,71.05000305175781,71.05000305175781,71.05000305175781,0
2023-10-19,71.05000305175781,71.05000305175781,71.05000305175781,71.05000305175781,0
2023-10-22,71.05000305175781,71.05000305175781,71.05000305175781,71.05000305175781,0
2023-10-23,71.05000305175781,71.05000305175781,71.05000305175781,71.05000305175781,0
2023-10-24,71.05000305175781,71.05000305175781,71.05000305175781,71.05000305175781,0
2023-10-25,71.05000305175781,71.05000305175781,71.05000305175781,71.05000305175781,0
2023-10-26,71.05000305175781,71.05000305175781,71.05000305175781,71.05000305175781,0
2023-10-29,71.05000305175781,71.05000305175781,71.05000305175781,71.05000305175781,0
2023-10-30,71.05000305175781,71.05000305175781,71.05000305175781,71.05000305175781,0
2023-10-31,71.05000305175781,71.05000305175781,71.05000305175781,71.05000305175781,0
2023-11-01,71.05000305175781,71.05000305175781,71.05000305175781,71.05000305175781,0
2023-11-02,71.05000305175781,71.05000305175781,71.05000305175781,71.05000305175781,0
2023-11-05,71.05000305175781,71.05000305175781,71.05000305175781,71.05000305175781,0
2023-11-06,71.05000305175781,71.05000305175781,71.05000305175781,71.05000305175781,0
2023-11-07,71.05000305175781,71.05000305175781,71.05000305175781,71.05000305175781,0
2023-11-08,71.05000305175781,71.05000305175781,71.05000305175781,71.05000305175781,0
2023-11-09,71.05000305175781,71.05000305175781,71.05000305175781,71.05000305175781,0
2023-11-12,71.05000305175781,71.05000305175781,71.05000305175781,71.05000305175781,0
2023-11-13,71.05000305175781,71.05000305175781,71.05000305175781,71.05000305175781,0
2023-11-14,71.05000305175781,71.05000305175781,71.05000305175781,71.05000305175781,0
2023-11-15,71.05000305175781,71.05000305175781,71.05000305175781,71.05000305175781,0
2023-11-16,71.05000305175781,71.05000305175781,71.05000305175781,71.05000305175781,0
2023-11-19,71.05000305175781,71.05000305175781,71.05000305175781,71.05000305175781,0
2023-11-20,71.05000305175781,71.05000305175781,71.05000305175781,71.05000305175781,0
2023-11-21,71.05000305175781,71.05000305175781,71.05000305175781,71.05000305175781,0
2023-11-22,71.05000305175781,71.05000305175781,71.05000305175781,71.05000305175781,0
2023-11-23,71.05000305175781,71.05000305175781,71.05000305175781,71.05000305175781,0
2023-11-26,71.05000305175781,71.05000305175781,71.05000305175781,71.05000305175781,0
2023-11-27,71.05000305175781,71.05000305175781,71.05000305175781,71.05000305175781,0
2023-11-28,71.05000305175781,71.05000305175781,71.05000305175781,71.05000305175781,0
2023-11-29,71.05000305175781,71.05000305175781,71.05000305175781,71.05000305175781,0
2023-11-30,71.05000305175781,71.05000305175781,71.05000305175781,71.05000305175781,0
2023-12-03,71.05000305175781,71.05000305175781,71.05000305175781,71.05000305175781,0
2023-12-04,71.05000305175781,71.05000305175781,71.05000305175781,71.05000305175781,0
2023-12-05,71.05000305175781,71.05000305175781,71.05000305175781,71.05000305175781,0
2023-12-06,71.05000305175781,71.05000305175781,71.05000305175781,71.05000305175781,0
2023-12-07,71.05000305175781,71.05000305175781,71.05000305175781,71.05000305175781,0
2023-12-10,71.05000305175781,71.05000305175781,71.05000305175781,71.05000305175781,0
2023-12-11,71.05000305175781,71.05000305175781,71.05000305175781,71.05000305175781,0
2023-12-12,71.05000305175781,71.05000305175781,71.05000305175781,71.05000305175781,0
2023-12-13,71.05000305175781,71.05000305175781,71.05000305175781,71.05000305175781,0
2023-12-14,71.05000305175781,71.05000305175781,71.05000305175781,71.05000305175781,0
2023-12-17,71.05000305175781,71.05000305175781,71.05000305175781,71.05000305175781,0
2023-12-18,71.05000305175781,71.05000305175781,71.05000305175781,71.05000305175781,0
2023-12-19,71.05000305175781,71.05000305175781,71.05000305175781,71.05000305175781,0
2023-12-20,71.05000305175781,71.05000305175781,71.05000305175781,71.05000305175781,0
2023-12-21,71.05000305175781,71.05000305175781,71.05000305175781,71.05000305175781,0
2023-12-24,71.05000305175781,71.05000305175781,71.05000305175781,71.05000305175781,0
2023-12-25,71.05000305175781,71.05000305175781,71.05000305175781,71.05000305175781,0
2023-12-26,71.05000305175781,71.05000305175781,71.05000305175781,71.05000305175781,0
2023-12-27,71.05000305175781,71.05000305175781,71.05000305175781,71.05000305175781,0
2023-12-28,71.05000305175781,71.05000305175781,71.05000305175781,71.05000305175781,0
2023-12-31,71.05000305175781,71.05000305175781,71.05000305175781,71.05000305175781,0
2024-01-02,71.05000305175781,71.05000305175781,71.05000305175781,71.05000305175781,0
2024-01-03,71.05000305175781,71.05000305175781,71.05000305175781,71.05000305175781,0
2024-01-04,71.05000305175781,71.05000305175781,71.05000305175781,71.05000305175781,0
2024-01-08,71.05000305175781,71.05000305175781,71.05000305175781,71.05000305175781,0
2024-01-09,71.05000305175781,71.05000305175781,71.05000305175781,71.05000305175781,0
2024-01-10,71.05000305175781,71.05000305175781,71.05000305175781,71.05000305175781,0
2024-01-11,71.05000305175781,71.05000305175781,71.05000305175781,71.05000305175781,0
2024-01-14,71.05000305175781,71.05000305175781,71.05000305175781,71.05000305175781,0
2024-01-15,71.05000305175781,71.05000305175781,71.05000305175781,71.05000305175781,0
2024-01-16,71.05000305175781,71.05000305175781,71.05000305175781,71.05000305175781,0
2024-01-17,71.05000305175781,71.05000305175781,71.05000305175781,71.05000305175781,0
2024-01-18,71.05000305175781,71.05000305175781,71.05000305175781,71.05000305175781,0
2024-01-21,71.05000305175781,71.05000305175781,71.05000305175781,71.05000305175781,0
2024-01-22,71.05000305175781,71.05000305175781,71.05000305175781,71.05000305175781,0
2024-01-23,71.05000305175781,71.05000305175781,71.05000305175781,71.05000305175781,0
2024-01-24,71.05000305175781,71.05000305175781,71.05000305175781,71.05000305175781,0
2024-01-28,71.05000305175781,71.05000305175781,71.05000305175781,71.05000305175781,0
2024-01-29,71.05000305175781,71.05000305175781,71.05000305175781,71.05000305175781,0
2024-01-30,71.05000305175781,71.05000305175781,71.05000305175781,71.05000305175781,0
2024-01-31,71.05000305175781,71.05000305175781,71.05000305175781,71.05000305175781,0
2024-02-01,71.05000305175781,71.05000305175781,71.05000305175781,71.05000305175781,0
2024-02-04,71.05000305175781,71.05000305175781,71.05000305175781,71.05000305175781,0
2024-02-05,71.05000305175781,71.05000305175781,71.05000305175781,71.05000305175781,0
2024-02-06,71.05000305175781,71.05000305175781,71.05000305175781,71.05000305175781,0
2024-02-07,71.05000305175781,71.05000305175781,71.05000305175781,71.05000305175781,0
2024-02-08,71.05000305175781,71.05000305175781,71.05000305175781,71.05000305175781,0
2024-02-11,71.05000305175781,71.05000305175781,71.05000305175781,71.05000305175781,0
2024-02-12,71.05000305175781,71.05000305175781,71.05000305175781,71.05000305175781,0
2024-02-13,71.05000305175781,71.05000305175781,71.05000305175781,71.05000305175781,0
2024-02-14,71.05000305175781,71.05000305175781,71.05000305175781,71.05000305175781,0
2024-02-15,71.05000305175781,71.05000305175781,71.05000305175781,71.05000305175781,0
2024-02-18,71.05000305175781,71.05000305175781,71.05000305175781,71.05000305175781,0
2024-02-19,71.05000305175781,71.05000305175781,71.05000305175781,71.05000305175781,0
2024-02-20,71.05000305175781,71.05000305175781,71.05000305175781,71.05000305175781,0
2024-02-21,71.05000305175781,71.05000305175781,71.05000305175781,71.05000305175781,0
2024-02-22,71.05000305175781,71.05000305175781,71.05000305175781,71.05000305175781,0
2024-02-25,71.05000305175781,71.05000305175781,71.05000305175781,71.05000305175781,0
2024-02-26,71.05000305175781,71.05000305175781,71.05000305175781,71.05000305175781,0
2024-02-27,71.05000305175781,71.05000305175781,71.05000305175781,71.05000305175781,0
2024-02-28,71.05000305175781,71.05000305175781,71.05000305175781,71.05000305175781,0
2024-02-29,71.05000305175781,71.05000305175781,71.05000305175781,71.05000305175781,0
2024-03-03,71.05000305175781,71.05000305175781,71.05000305175781,71.05000305175781,0
2024-03-04,71.05000305175781,71.05000305175781,71.05000305175781,71.05000305175781,0
2024-03-05,71.05000305175781,71.05000305175781,71.05000305175781,71.05000305175781,0
2024-03-06,71.05000305175781,71.05000305175781,71.05000305175781,71.05000305175781,0
2024-03-07,71.05000305175781,71.05000305175781,71.05000305175781,71.05000305175781,0
2024-03-10,71.05000305175781,71.05000305175781,71.05000305175781,71.05000305175781,0
2024-03-11,71.05000305175781,71.05000305175781,71.05000305175781,71.05000305175781,0
2024-03-12,71.05000305175781,71.05000305175781,71.05000305175781,71.05000305175781,0
2024-03-13,71.05000305175781,71.05000305175781,71.05000305175781,71.05000305175781,0
2024-03-14,71.05000305175781,71.05000305175781,71.05000305175781,71.05000305175781,0
2024-03-17,71.05000305175781,71.05000305175781,71.05000305175781,71.05000305175781,0
2024-03-18,71.05000305175781,71.05000305175781,71.05000305175781,71.05000305175781,0
2024-03-19,71.05000305175781,71.05000305175781,71.05000305175781,71.05000305175781,0
2024-03-20,71.05000305175781,71.05000305175781,71.05000305175781,71.05000305175781,0
2024-03-21,71.05000305175781,71.05000305175781,71.05000305175781,71.05000305175781,0
2024-03-24,71.05000305175781,71.05000305175781,71.05000305175781,71.05000305175781,0
2024-03-25,71.05000305175781,71.05000305175781,71.05000305175781,71.05000305175781,0
2024-03-26,71.05000305175781,71.05000305175781,71.05000305175781,71.05000305175781,0
2024-03-27,71.05000305175781,71.05000305175781,71.05000305175781,71.05000305175781,0
2024-03-28,71.05000305175781,71.05000305175781,71.05000305175781,71.05000305175781,0
2024-03-31,71.05000305175781,71.05000305175781,71.05000305175781,71.05000305175781,0
2024-04-01,71.05000305175781,71.05000305175781,71.05000305175781,71.05000305175781,0
2024-04-02,71.05000305175781,71.05000305175781,71.05000305175781,71.05000305175781,0
2024-04-03,71.05000305175781,71.05000305175781,71.05000305175781,71.05000305175781,0
2024-04-04,71.05000305175781,71.05000305175781,71.05000305175781,71.05000305175781,0
2024-04-07,71.05000305175781,71.05000305175781,71.05000305175781,71.05000305175781,0
2024-04-08,71.05000305175781,71.05000305175781,71.05000305175781,71.05000305175781,0
2024-04-15,71.05000305175781,71.05000305175781,71.05000305175781,71.05000305175781,0
2024-04-16,71.05000305175781,71.05000305175781,71.05000305175781,71.05000305175781,0
2024-04-17,71.05000305175781,71.05000305175781,71.05000305175781,71.05000305175781,0
2024-04-18,71.05000305175781,71.05000305175781,71.05000305175781,71.05000305175781,0
2024-04-21,71.05000305175781,71.05000305175781,71.05000305175781,71.05000305175781,0
2024-04-22,71.05000305175781,71.05000305175781,71.05000305175781,71.05000305175781,0
2024-04-23,71.05000305175781,71.05000305175781,71.05000305175781,71.05000305175781,0
2024-04-24,71.05000305175781,71.05000305175781,71.05000305175781,71.05000305175781,0
2024-04-28,71.05000305175781,71.05000305175781,71.05000305175781,71.05000305175781,0
2024-04-29,71.05000305175781,71.05000305175781,71.05000305175781,71.05000305175781,0
2024-04-30,71.05000305175781,71.05000305175781,71.05000305175781,71.05000305175781,0
2024-05-01,71.05000305175781,71.05000305175781,71.05000305175781,71.05000305175781,0
2024-05-02,71.05000305175781,71.05000305175781,71.05000305175781,71.05000305175781,0
2024-05-07,71.05000305175781,71.05000305175781,71.05000305175781,71.05000305175781,0
2024-05-08,71.05000305175781,71.05000305175781,71.05000305175781,71.05000305175781,0
2024-05-09,71.05000305175781,71.05000305175781,71.05000305175781,71.05000305175781,0
2024-05-12,71.05000305175781,71.05000305175781,71.05000305175781,71.05000305175781,0
2024-05-13,71.05000305175781,71.05000305175781,71.05000305175781,71.05000305175781,0
2024-05-14,71.05000305175781,71.05000305175781,71.05000305175781,71.05000305175781,0
2024-05-15,71.05000305175781,71.05000305175781,71.05000305175781,71.05000305175781,0
2024-05-16,71.05000305175781,71.05000305175781,71.05000305175781,71.05000305175781,0
2024-05-19,71.05000305175781,71.05000305175781,71.05000305175781,71.05000305175781,0
2024-05-20,71.05000305175781,71.05000305175781,71.05000305175781,71.05000305175781,0
2024-05-21,71.05000305175781,71.05000305175781,71.05000305175781,71.05000305175781,0
2024-05-22,71.05000305175781,71.05000305175781,71.05000305175781,71.05000305175781,0
2024-05-23,71.05000305175781,71.05000305175781,71.05000305175781,71.05000305175781,0
2024-05-26,71.05000305175781,71.05000305175781,71.05000305175781,71.05000305175781,0
2024-05-27,71.05000305175781,71.05000305175781,71.05000305175781,71.05000305175781,0
2024-05-28,71.05000305175781,71.05000305175781,71.05000305175781,71.05000305175781,0
2024-05-29,71.05000305175781,71.05000305175781,71.05000305175781,71.05000305175781,0
2024-05-30,71.05000305175781,71.05000305175781,71.05000305175781,71.05000305175781,0
